symbol,timeframe,openTime,open,high,low,close,volume
XAUUSD,H1,2025-01-07T03:00:00,2547.93,2550.28,2538.34,2543.41,1960.2
XAUUSD,H1,2025-01-07T04:00:00,2543.41,2551.14,2539.12,2546.35,1450.95
XAUUSD,H1,2025-01-07T05:00:00,2546.35,2551.12,2533.2,2538.54,1547.55
XAUUSD,H1,2025-01-07T06:00:00,2538.54,2552.53,2535.16,2549.47,1051.35
XAUUSD,H1,2025-01-07T07:00:00,2549.47,2551.35,2544.06,2547.87,1510.79
XAUUSD,H1,2025-01-07T08:00:00,2547.87,2551.43,2547.15,2548.81,2055.64
XAUUSD,H1,2025-01-07T09:00:00,2548.81,2548.96,2537.28,2540.88,839.25
XAUUSD,H1,2025-01-07T10:00:00,2540.88,2547.72,2538.76,2547.44,1029.15
XAUUSD,H1,2025-01-07T11:00:00,2547.44,2552.38,2542.78,2548.17,1130.68
XAUUSD,H1,2025-01-07T12:00:00,2548.17,2548.28,2537.54,2540.56,2999.77
XAUUSD,H1,2025-01-07T13:00:00,2540.56,2544.21,2528.34,2532.56,2874.03
XAUUSD,H1,2025-01-07T14:00:00,2532.56,2532.68,2520.6,2521.46,815.55
XAUUSD,H1,2025-01-07T15:00:00,2521.46,2525.37,2512.19,2516.48,919.47
XAUUSD,H1,2025-01-07T16:00:00,2516.48,2520.67,2513.84,2514.48,2548.25
XAUUSD,H1,2025-01-07T17:00:00,2514.48,2517.83,2510.68,2516.09,2895.43
XAUUSD,H1,2025-01-07T18:00:00,2516.09,2521.43,2515.66,2517.42,2226.54
XAUUSD,H1,2025-01-07T19:00:00,2517.42,2533.41,2514.06,2528.65,802.64
XAUUSD,H1,2025-01-07T20:00:00,2528.65,2541.44,2526.71,2537.06,1570.95
XAUUSD,H1,2025-01-07T21:00:00,2537.06,2541.82,2525.34,2529.94,763.85
XAUUSD,H1,2025-01-07T22:00:00,2529.94,2533.5,2525.22,2529.86,2268.27
XAUUSD,H1,2025-01-07T23:00:00,2529.86,2531.37,2523.41,2527.93,1845.43
XAUUSD,H1,2025-01-08T01:00:00,2527.93,2530.37,2503.38,2507.47,1170.99
XAUUSD,H1,2025-01-08T02:00:00,2507.47,2514.25,2506.1,2509.32,1661.77
XAUUSD,H1,2025-01-08T03:00:00,2509.32,2511.44,2506.37,2506.53,2627.38
XAUUSD,H1,2025-01-08T04:00:00,2506.53,2512.0,2501.6,2510.09,2252.96
XAUUSD,H1,2025-01-08T05:00:00,2510.09,2524.24,2504.78,2524.19,714.03
XAUUSD,H1,2025-01-08T06:00:00,2524.19,2528.05,2507.31,2510.93,1727.05
XAUUSD,H1,2025-01-08T07:00:00,2510.93,2512.61,2509.69,2512.09,2229.47
XAUUSD,H1,2025-01-08T08:00:00,2512.09,2515.06,2502.0,2504.38,2364.84
XAUUSD,H1,2025-01-08T09:00:00,2504.38,2508.32,2498.61,2500.13,1128.51
XAUUSD,H1,2025-01-08T10:00:00,2500.13,2504.75,2495.86,2501.75,962.87
XAUUSD,H1,2025-01-08T11:00:00,2501.75,2508.43,2497.69,2505.72,2941.52
XAUUSD,H1,2025-01-08T12:00:00,2505.72,2506.81,2503.88,2505.15,948.6
XAUUSD,H1,2025-01-08T13:00:00,2505.15,2511.94,2503.62,2508.95,2935.74
XAUUSD,H1,2025-01-08T14:00:00,2508.95,2513.81,2505.04,2507.79,2681.8
XAUUSD,H1,2025-01-08T15:00:00,2507.79,2510.42,2501.58,2504.05,960.91
XAUUSD,H1,2025-01-08T16:00:00,2504.05,2517.35,2501.81,2512.74,685.21
XAUUSD,H1,2025-01-08T17:00:00,2512.74,2513.04,2508.8,2509.63,1907.1
XAUUSD,H1,2025-01-08T18:00:00,2509.63,2518.12,2506.24,2513.84,2476.85
XAUUSD,H1,2025-01-08T19:00:00,2513.84,2516.8,2511.31,2513.87,1606.8
XAUUSD,H1,2025-01-08T20:00:00,2513.87,2524.36,2510.46,2520.88,2350.22
XAUUSD,H1,2025-01-08T21:00:00,2520.88,2522.04,2519.46,2520.64,2151.07
XAUUSD,H1,2025-01-08T22:00:00,2520.64,2522.3,2518.12,2522.28,1984.53
XAUUSD,H1,2025-01-08T23:00:00,2522.28,2526.57,2518.33,2525.28,2257.47
XAUUSD,H1,2025-01-09T01:00:00,2525.28,2529.69,2515.0,2518.5,2152.96
XAUUSD,H1,2025-01-09T02:00:00,2518.5,2520.89,2498.87,2501.92,2119.09
XAUUSD,H1,2025-01-09T03:00:00,2501.92,2504.47,2500.2,2503.54,2372.39
XAUUSD,H1,2025-01-09T04:00:00,2503.54,2505.16,2500.31,2501.0,2221.69
XAUUSD,H1,2025-01-09T05:00:00,2501.0,2512.78,2500.55,2510.02,599.65
XAUUSD,H1,2025-01-09T06:00:00,2510.02,2511.82,2505.48,2506.89,728.32
XAUUSD,H1,2025-01-09T07:00:00,2506.89,2517.78,2501.29,2512.46,2180.7
XAUUSD,H1,2025-01-09T08:00:00,2512.46,2512.69,2499.44,2503.67,1676.25
XAUUSD,H1,2025-01-09T09:00:00,2503.67,2511.52,2500.12,2508.24,1729.31
XAUUSD,H1,2025-01-09T10:00:00,2508.24,2510.19,2504.02,2505.88,2175.33
XAUUSD,H1,2025-01-09T11:00:00,2505.88,2507.5,2494.87,2500.16,2533.92
XAUUSD,H1,2025-01-09T12:00:00,2500.16,2513.69,2498.4,2511.14,1308.18
XAUUSD,H1,2025-01-09T13:00:00,2511.14,2516.68,2499.72,2503.41,1856.48
XAUUSD,H1,2025-01-09T14:00:00,2503.41,2510.1,2501.38,2509.05,2391.11
XAUUSD,H1,2025-01-09T15:00:00,2509.05,2512.65,2503.85,2509.57,1595.29
XAUUSD,H1,2025-01-09T16:00:00,2509.57,2510.25,2498.93,2504.38,2022.18
XAUUSD,H1,2025-01-09T17:00:00,2504.38,2513.17,2503.86,2510.08,2980.64
XAUUSD,H1,2025-01-09T18:00:00,2510.08,2521.35,2509.42,2518.76,2580.36
XAUUSD,H1,2025-01-09T19:00:00,2518.76,2520.29,2512.29,2516.96,2950.61
XAUUSD,H1,2025-01-09T20:00:00,2516.96,2520.05,2505.67,2507.82,2804.67
XAUUSD,H1,2025-01-09T21:00:00,2507.82,2521.16,2503.4,2519.62,1537.36
XAUUSD,H1,2025-01-09T22:00:00,2519.62,2522.46,2504.22,2508.82,1207.1
XAUUSD,H1,2025-01-09T23:00:00,2508.82,2511.56,2482.94,2483.77,1846.45
XAUUSD,H1,2025-01-10T01:00:00,2483.77,2486.86,2465.58,2468.62,1638.36
XAUUSD,H1,2025-01-10T02:00:00,2468.62,2476.68,2467.32,2473.47,2438.86
XAUUSD,H1,2025-01-10T03:00:00,2473.47,2489.31,2469.53,2485.14,2528.52
XAUUSD,H1,2025-01-10T04:00:00,2485.14,2490.63,2474.9,2477.68,592.55
XAUUSD,H1,2025-01-10T05:00:00,2477.68,2480.98,2460.3,2465.17,2685.48
XAUUSD,H1,2025-01-10T06:00:00,2465.17,2469.21,2454.35,2456.64,2136.95
XAUUSD,H1,2025-01-10T07:00:00,2456.64,2459.27,2449.98,2455.41,1346.4
XAUUSD,H1,2025-01-10T08:00:00,2455.41,2460.18,2441.6,2446.41,1450.02
XAUUSD,H1,2025-01-10T09:00:00,2446.41,2450.44,2429.73,2433.98,2680.96
XAUUSD,H1,2025-01-10T10:00:00,2433.98,2449.61,2428.39,2444.45,2366.92
XAUUSD,H1,2025-01-10T11:00:00,2444.45,2449.92,2440.91,2449.37,2681.45
XAUUSD,H1,2025-01-10T12:00:00,2449.37,2449.63,2439.15,2443.61,1233.42
XAUUSD,H1,2025-01-10T13:00:00,2443.61,2444.42,2424.6,2427.58,1914.82
XAUUSD,H1,2025-01-10T14:00:00,2427.58,2434.22,2424.11,2429.35,1102.07
XAUUSD,H1,2025-01-10T15:00:00,2429.35,2433.2,2426.76,2432.4,1134.94
XAUUSD,H1,2025-01-10T16:00:00,2432.4,2452.08,2428.6,2447.03,894.94
XAUUSD,H1,2025-01-10T17:00:00,2447.03,2450.03,2443.74,2448.09,2097.35
XAUUSD,H1,2025-01-10T18:00:00,2448.09,2449.4,2445.94,2448.28,1708.02
XAUUSD,H1,2025-01-10T19:00:00,2448.28,2467.15,2445.07,2463.94,2981.73
XAUUSD,H1,2025-01-10T20:00:00,2463.94,2477.29,2460.77,2475.75,2214.5
XAUUSD,H1,2025-01-10T21:00:00,2475.75,2476.03,2470.94,2474.33,1741.82
XAUUSD,H1,2025-01-10T22:00:00,2474.33,2477.73,2469.33,2471.3,2091.54
XAUUSD,H1,2025-01-10T23:00:00,2471.3,2489.25,2467.26,2485.46,2147.95
XAUUSD,H1,2025-01-13T01:00:00,2485.46,2489.08,2471.94,2473.67,1602.06
XAUUSD,H1,2025-01-13T02:00:00,2473.67,2477.78,2460.89,2461.39,1237.78
XAUUSD,H1,2025-01-13T03:00:00,2461.39,2466.53,2455.95,2463.51,1827.13
XAUUSD,H1,2025-01-13T04:00:00,2463.51,2472.17,2462.07,2467.52,2561.72
XAUUSD,H1,2025-01-13T05:00:00,2467.52,2474.22,2466.87,2472.32,2907.23
XAUUSD,H1,2025-01-13T06:00:00,2472.32,2477.73,2455.27,2460.09,2310.54
XAUUSD,H1,2025-01-13T07:00:00,2460.09,2476.49,2455.66,2474.44,534.8
XAUUSD,H1,2025-01-13T08:00:00,2474.44,2476.99,2467.92,2471.69,2180.85
XAUUSD,H1,2025-01-13T09:00:00,2471.69,2480.84,2470.38,2480.23,562.56
XAUUSD,H1,2025-01-13T10:00:00,2480.23,2483.38,2458.25,2463.37,1053.42
XAUUSD,H1,2025-01-13T11:00:00,2463.37,2473.11,2461.08,2471.42,849.44
XAUUSD,H1,2025-01-13T12:00:00,2471.42,2473.12,2453.18,2455.94,742.98
XAUUSD,H1,2025-01-13T13:00:00,2455.94,2465.68,2451.78,2461.93,2864.94
XAUUSD,H1,2025-01-13T14:00:00,2461.93,2472.91,2461.06,2468.75,1537.21
XAUUSD,H1,2025-01-13T15:00:00,2468.75,2474.08,2460.59,2460.78,1426.32
XAUUSD,H1,2025-01-13T16:00:00,2460.78,2466.85,2455.99,2461.52,748.39
XAUUSD,H1,2025-01-13T17:00:00,2461.52,2463.53,2438.27,2440.5,974.52
XAUUSD,H1,2025-01-13T18:00:00,2440.5,2445.25,2432.07,2434.61,2156.92
XAUUSD,H1,2025-01-13T19:00:00,2434.61,2439.02,2432.09,2433.46,814.81
XAUUSD,H1,2025-01-13T20:00:00,2433.46,2433.84,2428.43,2432.71,1017.89
XAUUSD,H1,2025-01-13T21:00:00,2432.71,2438.62,2427.67,2437.79,507.09
XAUUSD,H1,2025-01-13T22:00:00,2437.79,2438.6,2432.06,2432.79,1126.64
XAUUSD,H1,2025-01-13T23:00:00,2432.79,2432.87,2427.6,2432.02,1094.83
XAUUSD,H1,2025-01-14T01:00:00,2432.02,2433.0,2430.38,2430.68,2354.3
XAUUSD,H1,2025-01-14T02:00:00,2430.68,2435.03,2427.76,2430.64,772.64
XAUUSD,H1,2025-01-14T03:00:00,2430.64,2435.93,2421.51,2421.75,2458.07
XAUUSD,H1,2025-01-14T04:00:00,2421.75,2427.15,2412.84,2413.18,1697.45
XAUUSD,H1,2025-01-14T05:00:00,2413.18,2417.02,2409.46,2412.2,2774.25
XAUUSD,H1,2025-01-14T06:00:00,2412.2,2422.35,2410.66,2421.98,2082.69
XAUUSD,H1,2025-01-14T07:00:00,2421.98,2429.34,2416.41,2427.52,1826.39
XAUUSD,H1,2025-01-14T08:00:00,2427.52,2431.45,2420.07,2424.84,2127.29
XAUUSD,H1,2025-01-14T09:00:00,2424.84,2428.88,2421.6,2422.8,1628.89
XAUUSD,H1,2025-01-14T10:00:00,2422.8,2425.13,2417.81,2418.35,1566.91
XAUUSD,H1,2025-01-14T11:00:00,2418.35,2428.11,2417.49,2426.01,2807.46
XAUUSD,H1,2025-01-14T12:00:00,2426.01,2428.5,2421.87,2427.96,2529.42
XAUUSD,H1,2025-01-14T13:00:00,2427.96,2431.24,2421.94,2425.08,1324.11
XAUUSD,H1,2025-01-14T14:00:00,2425.08,2429.28,2413.26,2418.12,2302.65
XAUUSD,H1,2025-01-14T15:00:00,2418.12,2431.11,2416.15,2427.74,1944.8
XAUUSD,H1,2025-01-14T16:00:00,2427.74,2428.35,2420.06,2424.8,1418.9
XAUUSD,H1,2025-01-14T17:00:00,2424.8,2428.01,2415.74,2420.26,2612.89
XAUUSD,H1,2025-01-14T18:00:00,2420.26,2428.66,2420.11,2425.06,2822.71
XAUUSD,H1,2025-01-14T19:00:00,2425.06,2426.56,2414.23,2415.24,2256.75
XAUUSD,H1,2025-01-14T20:00:00,2415.24,2420.11,2411.81,2414.98,1501.96
XAUUSD,H1,2025-01-14T21:00:00,2414.98,2419.48,2414.81,2415.94,2365.28
XAUUSD,H1,2025-01-14T22:00:00,2415.94,2418.01,2405.71,2409.75,2442.09
XAUUSD,H1,2025-01-14T23:00:00,2409.75,2413.96,2409.45,2413.49,893.52
XAUUSD,H1,2025-01-15T01:00:00,2413.49,2417.19,2408.04,2410.76,1605.11
XAUUSD,H1,2025-01-15T02:00:00,2410.76,2414.99,2404.67,2405.31,1574.78
XAUUSD,H1,2025-01-15T03:00:00,2405.31,2409.05,2401.26,2401.51,1488.16
XAUUSD,H1,2025-01-15T04:00:00,2401.51,2401.55,2391.71,2393.4,1028.08
XAUUSD,H1,2025-01-15T05:00:00,2393.4,2393.45,2389.19,2393.37,939.24
XAUUSD,H1,2025-01-15T06:00:00,2393.37,2404.65,2390.57,2400.71,2583.39
XAUUSD,H1,2025-01-15T07:00:00,2400.71,2415.47,2400.61,2415.24,2802.91
XAUUSD,H1,2025-01-15T08:00:00,2415.24,2425.63,2412.03,2422.41,2273.75
XAUUSD,H1,2025-01-15T09:00:00,2422.41,2425.67,2417.92,2423.85,2045.31
XAUUSD,H1,2025-01-15T10:00:00,2423.85,2430.29,2423.35,2425.14,2611.21
XAUUSD,H1,2025-01-15T11:00:00,2425.14,2427.36,2415.35,2417.08,1348.78
XAUUSD,H1,2025-01-15T12:00:00,2417.08,2418.03,2409.27,2412.13,785.07
XAUUSD,H1,2025-01-15T13:00:00,2412.13,2422.57,2407.54,2418.5,2537.59
XAUUSD,H1,2025-01-15T14:00:00,2418.5,2419.32,2413.47,2414.57,2006.0
XAUUSD,H1,2025-01-15T15:00:00,2414.57,2418.9,2409.22,2411.99,2386.11
XAUUSD,H1,2025-01-15T16:00:00,2411.99,2414.5,2402.88,2408.06,1911.23
XAUUSD,H1,2025-01-15T17:00:00,2408.06,2411.57,2396.09,2396.93,670.72
XAUUSD,H1,2025-01-15T18:00:00,2396.93,2398.63,2384.33,2385.87,640.43
XAUUSD,H1,2025-01-15T19:00:00,2385.87,2386.19,2378.18,2382.84,691.83
XAUUSD,H1,2025-01-15T20:00:00,2382.84,2395.99,2379.39,2391.2,1767.67
XAUUSD,H1,2025-01-15T21:00:00,2391.2,2396.22,2375.54,2378.06,2524.54
XAUUSD,H1,2025-01-15T22:00:00,2378.06,2379.86,2370.87,2373.54,877.15
XAUUSD,H1,2025-01-15T23:00:00,2373.54,2389.31,2369.54,2387.39,1761.37
XAUUSD,H1,2025-01-16T01:00:00,2387.39,2399.37,2384.94,2397.98,1598.55
XAUUSD,H1,2025-01-16T02:00:00,2397.98,2403.97,2395.69,2402.39,1345.92
XAUUSD,H1,2025-01-16T03:00:00,2402.39,2413.51,2398.76,2409.09,664.78
XAUUSD,H1,2025-01-16T04:00:00,2409.09,2413.14,2402.78,2406.46,2765.86
XAUUSD,H1,2025-01-16T05:00:00,2406.46,2408.32,2397.51,2400.78,853.57
XAUUSD,H1,2025-01-16T06:00:00,2400.78,2415.32,2397.44,2413.12,2845.01
XAUUSD,H1,2025-01-16T07:00:00,2413.12,2415.23,2406.4,2410.84,2532.96
XAUUSD,H1,2025-01-16T08:00:00,2410.84,2421.12,2407.89,2417.29,2115.06
XAUUSD,H1,2025-01-16T09:00:00,2417.29,2419.31,2403.94,2405.97,950.66
XAUUSD,H1,2025-01-16T10:00:00,2405.97,2416.19,2405.2,2414.92,692.91
XAUUSD,H1,2025-01-16T11:00:00,2414.92,2415.48,2407.83,2412.15,2587.8
XAUUSD,H1,2025-01-16T12:00:00,2412.15,2423.69,2411.41,2419.4,1441.8
XAUUSD,H1,2025-01-16T13:00:00,2419.4,2425.97,2415.08,2421.32,2522.61
XAUUSD,H1,2025-01-16T14:00:00,2421.32,2425.1,2412.59,2413.92,1610.5
XAUUSD,H1,2025-01-16T15:00:00,2413.92,2421.46,2411.4,2417.27,1835.03
XAUUSD,H1,2025-01-16T16:00:00,2417.27,2425.4,2415.21,2420.72,2867.83
XAUUSD,H1,2025-01-16T17:00:00,2420.72,2423.3,2410.95,2412.53,1454.68
XAUUSD,H1,2025-01-16T18:00:00,2412.53,2431.64,2411.75,2427.15,1125.01
XAUUSD,H1,2025-01-16T19:00:00,2427.15,2432.05,2421.15,2424.26,756.47
XAUUSD,H1,2025-01-16T20:00:00,2424.26,2432.63,2422.73,2428.36,2763.27
XAUUSD,H1,2025-01-16T21:00:00,2428.36,2430.81,2417.99,2423.29,1055.1
XAUUSD,H1,2025-01-16T22:00:00,2423.29,2423.59,2419.6,2422.41,1089.45
XAUUSD,H1,2025-01-16T23:00:00,2422.41,2426.22,2422.25,2424.12,2827.06
XAUUSD,H1,2025-01-17T01:00:00,2424.12,2424.89,2414.4,2416.0,2574.4
XAUUSD,H1,2025-01-17T02:00:00,2416.0,2416.78,2400.81,2404.76,1621.5
XAUUSD,H1,2025-01-17T03:00:00,2404.76,2415.05,2401.68,2410.37,2318.09
XAUUSD,H1,2025-01-17T04:00:00,2410.37,2414.14,2408.76,2413.52,1252.88
XAUUSD,H1,2025-01-17T05:00:00,2413.52,2416.08,2400.66,2401.28,2762.87
XAUUSD,H1,2025-01-17T06:00:00,2401.28,2408.45,2398.39,2408.35,1104.85
XAUUSD,H1,2025-01-17T07:00:00,2408.35,2409.7,2396.26,2398.59,2160.93
XAUUSD,H1,2025-01-17T08:00:00,2398.59,2409.01,2398.21,2403.55,1815.15
XAUUSD,H1,2025-01-17T09:00:00,2403.55,2416.09,2400.92,2413.91,2089.18
XAUUSD,H1,2025-01-17T10:00:00,2413.91,2415.33,2413.28,2413.37,2471.3
XAUUSD,H1,2025-01-17T11:00:00,2413.37,2417.69,2408.26,2412.38,1331.3
XAUUSD,H1,2025-01-17T12:00:00,2412.38,2415.44,2396.84,2401.4,937.72
XAUUSD,H1,2025-01-17T13:00:00,2401.4,2404.94,2385.04,2389.58,657.75
XAUUSD,H1,2025-01-17T14:00:00,2389.58,2395.08,2387.94,2392.51,609.52
XAUUSD,H1,2025-01-17T15:00:00,2392.51,2413.59,2386.97,2410.71,1857.58
